"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"*Ski touring","0","0","0","1","3","2","0","1","0","0","paragraph"
"*Skidoo","0","0","0","1","3","1","0","0","1","0","paragraph"
"Skiing (on piste or off piste with a guide)","0","0","0","1","3","9","0","0","4","0","paragraph"
"*Snowblading","0","0","0","1","3","1","0","1","0","0","paragraph"
"Snowboarding (on piste or off piste with a guide)","0","0","0","1","3","9","0","1","3","0","paragraph"
"Snowshoeing","0","0","0","1","2","1","0","1","0","0","paragraph"
"Squash","0","0","0","1","2","1","0","0","1","0","paragraph"
"Surfing","0","0","0","1","2","1","0","0","1","0","paragraph"
"Table Tennis","0","0","0","1","2","2","0","0","1","0","paragraph"
"Tennis","0","0","0","1","2","1","0","0","1","0","paragraph"
"*Tobogganing","0","0","0","1","3","1","0","1","0","0","paragraph"
"Trampolining","0","0","0","1","2","1","0","0","1","0","paragraph"
"Trekking (Up to 4000 metres without use of climbing equipment)","0","0","0","1","3","10","0","1","3","0","paragraph"
"Volleyball","0","0","0","1","2","1","0","0","1","0","paragraph"
"*War games","0","0","0","1","3","2","0","0","1","0","paragraph"
"Water polo","0","0","0","1","2","2","0","0","1","0","paragraph"
"Water Skiing","0","0","0","1","2","2","0","0","1","0","paragraph"
"Wind Surfing","0","0","0","1","2","2","0","0","1","0","paragraph"
"Yachting (within 20 Nautical Miles of the coastline)","0","0","0","1","3","8","0","1","2","0","paragraph"
"*Yachting (Outside 20 Nautical Miles of the coastline)","0","0","0","1","3","8","0","1","2","0","paragraph"
"Zorbing","0","0","0","1","2","1","0","0","1","0","paragraph"
"BENEFIT SCHEDULE","1","1","0","1","1","2","0","0","1","0","heading"
"SECTION A – TRAVEL ADVICE","1","1","0","1","1","5","0","0","2","0","heading"
"WHAT IS COVERED","0","0","0","1","1","3","0","2","1","0","paragraph"
"Before and during your trip we will provide you with information on:","0","0","0","0","3","12","0","2","4","0","paragraph"
"preparing for a journey.","0","0","0","1","0","4","0","1","1","0","paragraph"
"current visa and entry requirements for all countries. If you hold a","0","0","0","0","3","12","0","1","3","0","paragraph"
"passport from a country other than the country of residence, we","0","0","0","0","0","11","0","0","5","0","paragraph"
"may need to refer you to the embassy or consulate of the country","0","0","0","0","0","13","0","3","4","0","paragraph"
"concerned.","0","0","0","1","0","1","0","0","0","0","paragraph"
"current vaccination requirements for all countries and information","0","0","0","1","0","8","0","0","3","0","paragraph"
"on current World Health Organisation warnings.","0","0","0","1","3","6","0","0","1","0","paragraph"
"customs duties and regulations","0","0","0","1","0","4","0","0","2","0","paragraph"
"foreign exchange rates and value added taxes.","0","0","0","1","0","7","0","1","3","0","paragraph"
"referrals to embassies or Consulates.","0","0","0","1","3","5","0","0","3","0","paragraph"
"weather forecasts abroad.","0","0","0","1","0","3","0","0","1","0","paragraph"
"6","0","0","0","1","2","1","1","0","0","1","paragraph"
"specific languages spoken at the travel destination.","0","0","0","1","0","7","0","1","2","0","paragraph"
"time zones and time differences.","0","0","0","1","0","5","0","0","2","0","paragraph"
"SECTION B – TRAVEL ASSISTANCE","1","1","0","1","1","5","0","0","2","0","heading"
"WHAT IS COVERED","0","0","0","1","1","3","0","2","1","0","paragraph"
"During your trip we will:","0","0","0","0","3","5","0","1","2","0","paragraph"
"assist you with the procurement of a lawyer and/or interpreter and","0","0","0","0","0","11","0","1","4","0","paragraph"
"or the advance of any legal or interpreter’s fees if you are","0","0","0","0","0","12","0","0","3","0","paragraph"
"arrested or threatened with arrest while travelling, or are required","0","0","0","1","0","10","0","4","1","0","paragraph"
"to deal with any public authority.","0","0","0","1","0","6","0","1","1","0","paragraph"
"relay messages to your close relatives, business colleagues or","0","0","0","0","0","9","0","0","4","0","paragraph"
"friends in your country of residence.","0","0","0","0","0","6","0","0","3","0","paragraph"
"assist in locating your luggage lost by a common carrier and","0","0","0","0","0","11","0","3","2","0","paragraph"
"organise the dispatch of such luggage, if recovered, to your","0","0","0","0","0","10","0","2","2","0","paragraph"
"location outside of the country of residence. Costs of dispatch, if","0","0","0","0","3","11","0","0","5","0","paragraph"
"any, shall be borne by you without prejudice of your possible","0","0","0","0","0","11","0","2","2","0","paragraph"
"claim against the responsible and/or the travel agent.","0","0","0","1","0","8","0","1","1","0","paragraph"
"provide an advance of funds up to the amount shown in the","0","0","0","1","0","12","0","2","3","0","paragraph"
"Benefit Table, if your covered card is lost or stolen and there","0","0","0","0","3","12","0","3","2","0","paragraph"
"are no other means for you to obtain funds. All advances and","0","0","0","0","3","12","0","1","4","0","paragraph"
"delivery fees will be charged to your covered card account","0","0","0","0","0","10","0","3","2","0","paragraph"
"unless other accepted means of repayment to us are made in","0","0","0","0","0","11","0","1","3","0","paragraph"
"advance.","0","0","0","1","0","1","0","0","1","0","paragraph"
"provide you with necessary information and assist you in","0","0","0","0","0","9","0","2","3","0","paragraph"
"obtaining replacement travel documents such as passport, entry","0","0","0","1","0","8","0","1","2","0","paragraph"
"visa or airline tickets, from the appropriate local authority if the","0","0","0","1","0","11","0","0","2","0","paragraph"
"documents required for the return journey are lost or stolen. We","0","0","0","0","3","11","0","3","3","0","paragraph"
"will not pay the charges payable for issuing new documents.","0","0","0","1","0","10","0","3","2","0","paragraph"
"refer you to physicians, hospitals, clinics, ambulances, private","0","0","0","0","0","8","0","1","5","0","paragraph"
"duty nurses, dentists, dental clinics, services for the disabled,","0","0","0","1","0","9","0","0","4","0","paragraph"
"ophthalmologists, pharmacies, opticians and suppliers of contact","0","0","0","1","0","7","0","0","5","0","paragraph"
"lenses and medical aid equipment.","0","0","0","1","0","5","0","0","2","0","paragraph"
"replace essential prescription medication which has been lost or","0","0","0","1","0","9","0","2","1","0","paragraph"
"stolen, if it, or a local equivalent, is unavailable when you are","0","0","0","0","0","12","0","1","1","0","paragraph"
"outside the country of residence. We will bear the costs for","0","0","0","0","3","11","0","2","4","0","paragraph"
"dispatch, but all costs of obtaining the medicine will be borne by","0","0","0","1","0","12","0","3","3","0","paragraph"
"you. The transportation of medicine remains subject to the","0","0","0","0","3","9","0","1","3","0","paragraph"
"regulations imposed by airline companies or any other","0","0","0","1","0","8","0","1","2","0","paragraph"
"transportation company, as well as local and/or international law.","0","0","0","1","0","9","0","0","2","0","paragraph"
"in the case of an illness or bodily injury affecting your close","0","0","0","0","0","12","0","1","3","0","paragraph"
"relative residing in the country of residence, AXA Assistance","0","0","0","0","3","9","0","1","3","0","paragraph"
"will monitor their condition and keep you informed.","0","0","0","0","0","8","0","3","2","0","paragraph"
"SPECIAL CONDITIONS","0","0","0","1","1","2","0","0","1","0","paragraph"
"Anything mentioned in GENERAL CONDITIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"WHAT IS NOT COVERED","0","0","0","1","1","4","0","2","1","0","paragraph"
"The cost of any advance or delivery fee.","0","0","0","1","3","8","0","0","2","0","paragraph"
"Anything mentioned in GENERAL EXCLUSIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"SECTION C – CANCELLATION OR CURTAILMENT","1","1","0","1","1","6","0","0","2","0","heading"
"CHARGES","1","1","0","1","1","1","0","0","1","0","heading"
"YOU SHOULD ALWAYS CONTACT AXA ASSISTANCE BEFORE","0","0","0","0","1","7","0","2","2","0","paragraph"
"CURTAILMENT Telephone Number +XXXX","0","0","0","1","3","4","0","0","2","0","paragraph"
"DEFINITIONS - Applicable to this section","0","0","0","1","3","6","0","0","1","0","paragraph"
"You/your/covered person(s)","1","0","0","1","3","2","0","0","1","0","paragraph"
"the beneficiaries, even when travelling without the Cardholder,","0","0","0","0","3","8","0","1","2","0","paragraph"
"and a maximum of 5 fellow travellers travelling with the Cardholder","0","0","0","0","3","11","0","1","3","1","paragraph"
"on the same trip outside of the country of residence.","0","0","0","0","0","10","0","0","3","0","paragraph"
"WHAT IS COVERED","0","0","0","1","1","3","0","2","1","0","paragraph"
"We will pay you, up to the amount shown in the Benefit Table per","0","0","0","0","3","14","0","3","4","0","paragraph"
"trip for all covered persons for any irrecoverable unused travel and","0","0","0","0","0","11","0","1","3","0","paragraph"
"accommodation costs and other pre-paid charges which you have","0","0","0","0","0","9","0","1","3","0","paragraph"
"paid or are contracted to pay together with any reasonable additional","0","0","0","1","0","11","0","3","0","0","paragraph"
"travel expenses incurred if;","0","0","0","1","0","4","0","1","1","0","paragraph"
"a) cancellation of the trip is necessary and unavoidable; or","0","0","0","0","0","10","0","0","2","0","paragraph"
"b) the trip is curtailed before completion;","0","0","0","0","0","7","0","1","2","0","paragraph"
"AXA Travel Insurance Draft Ulster Bank Black MasterCard NI - 11 2011","0","0","0","1","2","12","0","0","0","0","paragraph"
"as a result of any of the following changes in circumstances, which is","0","0","1","0","0","13","0","1","3","0","paragraph"
"beyond your control, and of which you were unaware at the time","0","0","0","0","0","12","0","0","3","0","paragraph"
"you booked your trip:","0","0","0","0","0","4","0","1","2","0","paragraph"
"unforeseen illness, injury or death of you or a close relative.","0","0","0","0","0","11","0","0","5","0","paragraph"
"The Police requesting you to remain at or subsequently return","0","0","0","0","3","10","0","3","2","0","paragraph"
"home due to serious damage to your home or business caused","0","0","0","0","0","11","0","1","3","0","paragraph"
"by fire, aircraft, explosion, storm, flood, subsidence, malicious","0","0","0","1","0","8","0","0","6","0","paragraph"
"persons or theft.","0","0","0","1","0","3","0","0","2","0","paragraph"
"REBOOKING FEES","0","0","0","1","1","2","0","0","1","0","paragraph"
"We will pay you up to the amount shown in the Benefit Table for","0","0","0","0","3","14","0","3","4","0","paragraph"
"rebooking fees if, due to an incident covered by Section C –","0","0","0","1","3","12","0","2","3","0","paragraph"
"Cancellation, you chose to rebook your covered holiday instead of","0","0","0","0","3","10","0","3","2","0","paragraph"
"cancel.","0","0","0","1","0","1","0","1","0","0","paragraph"
"SPECIAL CONDITIONS","0","0","0","1","1","2","0","0","1","0","paragraph"
"You must obtain a medical certificate from your treating medical","0","0","0","0","3","10","0","2","3","0","paragraph"
"practitioner and prior approval of AXA Assistance to confirm the","0","0","0","0","3","10","0","1","3","0","paragraph"
"necessity to return home prior to curtailment of the trip due to","0","0","0","0","0","12","0","1","3","0","paragraph"
"death, bodily injury or illness.","0","0","0","0","0","5","0","0","3","0","paragraph"
"If you delay or fail to notify the travel agent, tour operator or","0","0","0","0","3","13","0","4","3","0","paragraph"
"provider of transport/ accommodation, at the time it is found","0","0","0","1","0","10","0","1","4","0","paragraph"
"necessary to cancel the trip, our liability shall be restricted to the","0","0","0","0","0","12","0","3","2","0","paragraph"
"cancellation charges that would have applied had failure or delay","0","0","0","1","0","10","0","2","3","0","paragraph"
"not occurred.","0","0","0","1","0","2","0","1","0","0","paragraph"
"If you cancel the trip due to bodily injury or illness you must","0","0","0","0","3","13","0","2","5","0","paragraph"
"provide a medical certificate from the medical practitioner","0","0","0","0","0","8","0","1","2","0","paragraph"
"treating the injured/ill person, stating that this necessarily and","0","0","0","1","0","9","0","3","1","0","paragraph"
"reasonably prevented you from travelling.","0","0","0","0","0","5","0","2","1","0","paragraph"
"You must contact us to make necessary travel arrangements for","0","0","0","0","3","10","0","3","3","0","paragraph"
"you.","1","0","0","1","0","1","0","0","1","0","paragraph"
"In the event of a claim for curtailment, indemnity will be","0","0","0","0","3","11","0","1","4","0","paragraph"
"calculated strictly from the date you return to your home in the","0","0","0","0","0","12","0","2","3","0","paragraph"
"country of residence.","1","0","0","1","0","3","0","0","2","0","heading"
"Anything mentioned in GENERAL CONDITIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"WHAT IS NOT COVERED","0","0","0","1","1","4","0","2","1","0","paragraph"
"Any claim arising directly or indirectly from any pre-existing","0","0","0","0","3","9","0","1","1","0","paragraph"
"medical conditions of you or a close relative.","0","0","0","0","0","8","0","0","3","0","paragraph"
"The cost of recoverable airport charges and levies.","0","0","0","1","3","8","0","0","3","0","paragraph"
"Any costs incurred because you did not contact AXA Assistance","0","0","0","0","3","10","0","2","3","0","paragraph"
"to make the necessary travel arrangements, immediately when","0","0","0","1","0","8","0","1","1","0","paragraph"
"you knew that your trip was to be curtailed.","0","0","0","0","0","9","0","2","2","0","paragraph"
"Any claim arising directly or indirectly from circumstances known","0","0","0","1","3","9","0","2","2","0","paragraph"
"to you prior to the date the date these benefits became effective","0","0","0","0","0","12","0","1","4","0","paragraph"
"or the time of booking any trip (whichever is the earlier) which","0","0","0","0","0","12","0","1","3","0","paragraph"
"could reasonably have been expected to give rise to cancellation","0","0","0","1","0","10","0","3","2","0","paragraph"
"or curtailment of the trip.","0","0","0","0","0","5","0","0","2","0","paragraph"
"Any costs paid for using any airline mileage reward scheme, for","0","0","0","1","3","11","0","2","2","0","paragraph"
"example Air Miles, or any card bonus point schemes, any","0","0","0","1","3","10","0","0","2","0","paragraph"
"Timeshare, Holiday Property Bond or other holiday points scheme","0","0","0","1","3","9","0","0","3","0","paragraph"
"and/or any associated maintenance fees.","0","0","0","1","0","5","0","1","1","0","paragraph"
"Any claim arising from pregnancy or childbirth unless certified by","0","0","0","1","3","10","0","2","3","0","paragraph"
"a medical practitioner as necessary due to unforeseen","0","0","0","0","0","8","0","0","2","0","paragraph"
"complications which commence after the date these benefits","0","0","0","1","0","8","0","0","2","0","paragraph"
"became effective or after booking any trip, whichever is the later.","0","0","0","0","0","11","0","2","1","0","paragraph"
"Any costs incurred when you do not get a medical certificate from","0","0","0","0","3","12","0","1","3","0","paragraph"
"the treating medical practitioner at your resort or place of","0","0","0","0","0","10","0","1","3","0","paragraph"
"incident, explaining why it is deemed medically necessary to","0","0","0","1","0","9","0","2","2","0","paragraph"
"return early to the country of residence.","0","0","0","0","0","7","0","1","2","0","paragraph"
"Any claim resulting from your inability to travel due to a covered","0","0","0","0","3","12","0","3","2","0","paragraph"
"person’s failure to hold, obtain or produce a valid passport or any","0","0","0","0","0","12","0","3","2","0","paragraph"
"required visas.","0","0","0","1","0","2","0","1","1","0","paragraph"
"Anything mentioned in GENERAL EXCLUSIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"SECTION D - MISSED DEPARTURE/ MISSED","1","1","0","1","1","6","0","0","1","0","heading"
"CONNECTION","1","1","0","1","1","1","0","0","1","0","heading"
"DEFINITIONS - Applicable to this section","0","0","0","1","3","6","0","0","1","0","paragraph"
"You/your","1","0","0","1","2","1","0","0","1","0","heading"
"the beneficiaries and a maximum of 5 fellow travellers travelling","0","0","0","0","0","10","0","1","3","1","paragraph"
"with the Cardholder on the same trip.","0","0","0","0","3","7","0","0","2","0","paragraph"
"7","0","0","0","1","2","1","1","0","0","1","paragraph"
"WHAT IS COVERED","0","0","0","1","1","3","0","2","1","0","paragraph"
"We will pay you, up to the amount shown in the Benefit Table per","0","0","0","0","3","14","0","3","4","0","paragraph"
"trip for all covered persons, for reasonable meals, refreshments,","0","0","0","0","0","9","0","1","4","0","paragraph"
"additional accommodation (room only) and travel expenses","0","0","0","1","0","7","0","0","4","0","paragraph"
"necessarily incurred in reaching your overseas destination or","0","0","0","0","0","8","0","2","1","0","paragraph"
"connecting flights outside the country of residence if you fail to","0","0","0","0","0","11","0","2","4","0","paragraph"
"arrive at the international departure point in time to board the","0","0","0","1","0","11","0","2","2","0","paragraph"
"scheduled public transport on which you are booked to travel on","0","0","0","0","0","11","0","3","2","0","paragraph"
"the initial international journey of the trip as a result of:","0","0","0","0","0","11","0","0","3","0","paragraph"
"the failure of other scheduled public transport; or","0","0","0","0","0","8","0","1","2","0","paragraph"
"an accident to or breakdown of the vehicle in which you are","0","0","0","0","0","12","0","0","3","0","paragraph"
"travelling.","0","0","0","1","0","1","0","1","0","0","paragraph"
"SPECIAL CONDITIONS","0","0","0","1","1","2","0","0","1","0","paragraph"
"You must allow sufficient time for the scheduled public transport","0","0","0","0","3","10","0","2","3","0","paragraph"
"or other transport to arrive on schedule and to deliver you to the","0","0","0","0","0","13","0","2","3","0","paragraph"
"departure point.","0","0","0","1","0","2","0","0","1","0","paragraph"
"You must obtain a written report from the carrier confirming the","0","0","0","0","3","11","0","4","3","0","paragraph"
"delay and cause.","0","0","0","1","0","3","0","1","1","0","paragraph"
"You must retain all receipts.","0","0","0","0","3","5","0","2","2","0","paragraph"
"You must obtain a written report from the police or attending","0","0","0","0","3","11","0","4","3","0","paragraph"
"emergency service if the vehicle you are travelling in breaks","0","0","0","0","0","10","0","1","3","0","paragraph"
"down or is involved in an accident.","0","0","0","1","0","7","0","1","1","0","paragraph"
"You may claim only","0","0","0","0","3","4","0","2","1","0","paragraph"
"Departure/Abandonment","0","0","0","1","2","1","0","0","1","0","paragraph"
"once under Section E – Delayed","0","0","0","1","3","6","0","1","1","0","paragraph"
"or once under Section D – Missed","0","0","0","1","3","7","0","1","1","0","paragraph"
"Departure/Missed Connection or once under Section F –","0","0","0","1","3","8","0","0","2","0","paragraph"
"Involuntary Denial of Boarding for the same event, not twice or all.","0","0","0","1","3","12","0","1","2","0","paragraph"
"Anything mentioned in GENERAL CONDITIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"WHAT IS NOT COVERED","0","0","0","1","1","4","0","2","1","0","paragraph"
"Strike or industrial action existing or declared publicly by the","0","0","0","0","3","10","0","2","2","0","paragraph"
"date these benefits became effective or you booked your trip","0","0","0","0","0","10","0","2","4","0","paragraph"
"(whichever is the earlier).","0","0","0","1","0","4","0","0","1","0","paragraph"
"An accident to or breakdown of the vehicle in which you are","0","0","0","0","3","12","0","0","3","0","paragraph"
"travelling for which a professional repairers report is not","0","0","0","1","0","9","0","1","1","0","paragraph"
"provided.","0","0","0","1","0","1","0","1","0","0","paragraph"
"Breakdown of any vehicle in which you are travelling if the","0","0","0","0","3","11","0","1","3","0","paragraph"
"vehicle is owned by you and has not been serviced properly and","0","0","0","0","0","12","0","2","2","0","paragraph"
"maintained in accordance with manufacturer’s instructions.","0","0","0","1","0","6","0","1","2","0","paragraph"
"Withdrawal from service (temporary or otherwise) of an aircraft or","0","0","0","1","3","10","0","0","3","0","paragraph"
"sea vessel on the recommendation of the Aviation Authority or a","0","0","0","1","3","11","0","0","3","0","paragraph"
"Port Authority or any similar body in any country.","0","0","0","1","3","9","0","0","3","0","paragraph"
"Additional expenses where the scheduled public transport","0","0","0","0","3","7","0","1","1","0","paragraph"
"operator has offered reasonable alternative travel arrangements.","0","0","0","1","0","7","0","1","2","0","paragraph"
"Missed departure when less than a minimum connection time of","0","0","0","1","3","10","0","1","2","0","paragraph"
"2 hours between connecting flights at an international point of","0","0","0","1","0","10","0","1","3","0","paragraph"
"departure has been arranged or longer if flight reservations","0","0","0","1","0","9","0","1","1","0","paragraph"
"systems require longer periods for connections.","0","0","0","1","0","6","0","1","3","0","paragraph"
"Any expenses when reasonable alternative travel arrangements","0","0","0","1","3","7","0","0","2","0","paragraph"
"have been made available within 4 hours of the scheduled","0","0","0","1","0","10","0","2","1","0","paragraph"
"departure time or within 4 hours of an actual connecting flight","0","0","0","1","0","11","0","1","3","0","paragraph"
"arrival time.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Anything mentioned in GENERAL EXCLUSIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"SECTION E – DELAYED DEPARTURE/","1","1","0","1","1","5","0","0","1","0","heading"
"ABANDONMENT","1","1","0","1","1","1","0","0","1","0","heading"
"DEFINITIONS - Applicable to this section","0","0","0","1","3","6","0","0","1","0","paragraph"
"You/your","1","0","0","1","2","1","0","0","1","0","heading"
"the beneficiaries and a maximum of 5 fellow travellers travelling","0","0","0","0","0","10","0","1","3","1","paragraph"
"with the Cardholder on the same trip.","0","0","0","0","3","7","0","0","2","0","paragraph"
"WHAT IS COVERED","0","0","0","1","1","3","0","2","1","0","paragraph"
"If departure of the scheduled public transport on which you are","0","0","0","0","3","11","0","1","3","0","paragraph"
"booked to travel is delayed at the final departure point from or to the","0","0","0","1","0","14","0","3","1","0","paragraph"
"country of residence for at least 4 hours from the scheduled time of","0","0","0","0","0","13","0","1","4","0","paragraph"
"departure due to:","0","0","0","1","0","3","0","0","1","0","paragraph"
"a) strike or industrial action or","0","0","0","0","0","6","0","0","0","0","paragraph"
"b) adverse weather conditions or","0","0","0","0","0","5","0","0","1","0","paragraph"
"c) mechanical breakdown of or a technical fault occurring in the","0","0","0","1","0","11","0","1","2","0","paragraph"
"scheduled public transport on which you are booked to","0","0","0","0","0","9","0","2","2","0","paragraph"
"travel","0","0","0","1","0","1","0","0","1","0","paragraph"
"we will pay you, either:","0","0","0","0","0","5","0","2","2","0","paragraph"
"AXA Travel Insurance Draft Ulster Bank Black MasterCard NI - 11 2011","0","0","0","1","2","12","0","0","0","0","paragraph"
"up to the amount shown in the Benefit Table after a minimum of","0","0","0","0","3","13","0","1","3","0","paragraph"
"4 hours delay, up to a maximum of the amount shown in the","0","0","0","1","0","13","0","1","3","0","paragraph"
"Benefit Table for covered persons travelling together, for","0","0","0","0","3","8","0","1","2","0","paragraph"
"reasonable meals, refreshments and additional accommodation","0","0","0","1","0","6","0","0","3","0","paragraph"
"(room only); or","0","0","0","1","0","3","0","0","1","0","paragraph"
"up to the amount as shown in the Benefit Table for Section C -","0","0","0","0","3","14","0","1","3","0","paragraph"
"Cancellation for any irrecoverable unused travel and","0","0","0","1","3","7","0","0","2","0","paragraph"
"accommodation costs and other pre-paid charges for all covered","0","0","0","0","0","9","0","2","2","0","paragraph"
"persons which you have paid or are contracted to pay if after a","0","0","0","0","0","13","0","3","2","0","paragraph"
"minimum of 24 hours delay, you choose to cancel your trip.","0","0","0","0","0","11","0","2","3","0","paragraph"
"SPECIAL CONDITIONS","0","0","0","1","1","2","0","0","1","0","paragraph"
"You must check in according to the itinerary supplied to you.","0","0","0","0","3","11","0","4","3","0","paragraph"
"You must obtain confirmation from the carriers (or their handling","0","0","0","0","3","10","0","2","4","0","paragraph"
"agents) in writing of the number of hours of delay and the reason","0","0","0","1","0","13","0","0","6","0","paragraph"
"for the delay.","0","0","0","1","0","3","0","0","1","0","paragraph"
"You must comply with the terms of contract of the travel agent,","0","0","0","0","3","12","0","2","4","0","paragraph"
"tour operator or provider of transport.","0","0","0","1","0","6","0","0","3","0","paragraph"
"You may claim only","0","0","0","0","3","4","0","2","1","0","paragraph"
"Departure/Abandonment","0","0","0","1","2","1","0","0","1","0","paragraph"
"once under Section E – Delayed","0","0","0","1","3","6","0","1","1","0","paragraph"
"or once under Section D – Missed","0","0","0","1","3","7","0","1","1","0","paragraph"
"Departure/Missed Connection or once under Section F –","0","0","0","1","3","8","0","0","2","0","paragraph"
"Involuntary Denial of Boarding for the same event, not twice or all.","0","0","0","1","3","12","0","1","2","0","paragraph"
"Anything mentioned in GENERAL CONDITIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"WHAT IS NOT COVERED","0","0","0","1","1","4","0","2","1","0","paragraph"
"Strike or industrial action or air traffic control delay existing or","0","0","0","0","3","11","0","2","3","0","paragraph"
"publicly declared by the date these benefits became effective or","0","0","0","1","0","10","0","2","2","0","paragraph"
"you booked your trip (whichever is the earlier).","0","0","0","0","0","8","0","1","3","0","paragraph"
"Withdrawal from service (temporary or otherwise) of an aircraft or","0","0","0","1","3","10","0","0","3","0","paragraph"
"sea vessel on the recommendation of the Aviation Authority or a","0","0","0","1","3","11","0","0","3","0","paragraph"
"Port Authority or any similar body in any country.","0","0","0","1","3","9","0","0","3","0","paragraph"
"Anything mentioned in GENERAL EXCLUSIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"SECTION F – INVOLUNTARY DENIAL OF BOARDING","1","1","0","1","1","7","0","0","3","0","heading"
"DEFINITIONS - Applicable to this section","0","0","0","1","3","6","0","0","1","0","paragraph"
"You/your","1","0","0","1","2","1","0","0","1","0","heading"
"the beneficiaries and a maximum of 5 fellow travellers travelling","0","0","0","0","0","10","0","1","3","1","paragraph"
"with the Cardholder on the same trip.","0","0","0","0","3","7","0","0","2","0","paragraph"
"WHAT IS COVERED","0","0","0","1","1","3","0","2","1","0","paragraph"
"If you have checked-in, or attempted to check in, for a confirmed","0","0","0","0","3","12","0","4","1","0","paragraph"
"scheduled flight, within the published check-in times, and you are","0","0","0","0","0","10","0","2","3","0","paragraph"
"involuntarily denied boarding as a result of overbooking, we will pay","0","0","0","0","0","11","0","3","4","0","paragraph"
"your costs incurred in respect of restaurant meals and refreshments","0","0","0","0","0","10","0","1","4","0","paragraph"
"consumed after a minimum of 4 hours delay and your actual","0","0","0","0","0","11","0","1","2","0","paragraph"
"departure time, up to the amount shown in the Benefit Table per trip","0","0","0","0","3","13","0","1","4","0","paragraph"
"for all covered persons.","0","0","0","0","0","4","0","1","1","0","paragraph"
"SPECIAL CONDITIONS","0","0","0","1","1","2","0","0","1","0","paragraph"
"You may claim only","0","0","0","0","3","4","0","2","1","0","paragraph"
"Departure/Abandonment","0","0","0","1","2","1","0","0","1","0","paragraph"
"once under Section E – Delayed","0","0","0","1","3","6","0","1","1","0","paragraph"
"or once under Section D – Missed","0","0","0","1","3","7","0","1","1","0","paragraph"
"Departure/Missed Connection or once under Section F –","0","0","0","1","3","8","0","0","2","0","paragraph"
"Involuntary Denial of Boarding for the same event, not twice or all.","0","0","0","1","3","12","0","1","2","0","paragraph"
"Anything mentioned in GENERAL CONDITIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"WHAT IS NOT COVERED","0","0","0","1","1","4","0","2","1","0","paragraph"
"Any costs or charges for which the airline will compensate you;","0","0","0","0","3","11","0","2","4","0","paragraph"
"Any costs or charges incurred where seat bumping was not","0","0","0","1","3","10","0","1","3","0","paragraph"
"involuntary and/or on a mandatory basis;","0","0","0","1","0","6","0","0","1","0","paragraph"
"Any claims where written proof from the airline is not obtained","0","0","0","1","3","11","0","2","3","0","paragraph"
"confirming your inability to travel through over-booking and the","0","0","0","0","0","9","0","2","2","0","paragraph"
"period of delay until your next available flight is confirmed.","0","0","0","0","0","10","0","1","3","0","paragraph"
"Anything mentioned in GENERAL EXCLUSIONS on page 5.","0","0","0","1","3","8","0","1","3","1","paragraph"
"SECTION G – BAGGAGE DELAY AND EXTENDED","1","1","0","1","1","7","0","0","3","0","heading"
"BAGGAGE DELAY","1","1","0","1","1","2","0","0","1","0","heading"
"DEFINITIONS - Applicable to this section","0","0","0","1","3","6","0","0","1","0","paragraph"
"You/your","1","0","0","1","2","1","0","0","1","0","heading"
"the beneficiaries and a maximum of 5 fellow travellers travelling","0","0","0","0","0","10","0","1","3","1","paragraph"
"with the Cardholder on the same trip.","0","0","0","0","3","7","0","0","2","0","paragraph"
"8","0","0","0","1","2","1","1","0","0","1","paragraph"
