"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"c. illegal acts of the Insured Person.","0","0","0","1","3","7","0","0","2","0","paragraph"
"d. the influence of solvents, drugs or medication upon","0","0","0","1","0","9","0","0","5","0","paragraph"
"the Insured Person, except where it can be proved","0","0","0","1","3","9","0","2","2","0","paragraph"
"that the drugs or medication were taken in","0","0","0","1","0","8","0","1","2","0","paragraph"
"accordance with a proper medical prescription and","0","0","0","1","0","7","0","0","2","0","paragraph"
"not for the treatment of drug addiction.","0","0","0","1","0","7","0","0","2","0","paragraph"
"e. the Insured Person driving a motor vehicle while","0","0","0","1","3","9","0","1","3","0","paragraph"
"the alcohol content of their blood exceeds the level","0","0","0","1","0","9","0","1","3","0","paragraph"
"permitted by the law of the country in which the","0","0","0","1","0","10","0","1","2","0","paragraph"
"Accident occurs.","0","0","0","1","3","2","0","1","1","0","paragraph"
"f. the Insured Person engaging in","0","0","0","1","3","6","0","1","2","0","paragraph"
"i. aviation as a pilot or crew member of a fixed","0","0","0","1","0","11","0","1","2","0","paragraph"
"wing or rotary propelled aircraft.","0","0","0","1","0","5","0","1","3","0","paragraph"
"ii. canoeing, sailing or boating other than on","0","0","0","1","0","8","0","1","3","0","paragraph"
"inland waters or within four and a half miles of","0","0","0","1","0","10","0","0","2","0","paragraph"
"the coastline.","0","0","0","1","0","2","0","0","1","0","paragraph"
"iii. underwater diving unless undertaken in","0","0","0","1","0","6","0","1","2","0","paragraph"
"accordance with the British Sub Aqua Club","0","0","0","1","3","7","0","0","2","0","paragraph"
"(BSAC) regulations or the Professional","0","0","0","1","3","5","0","0","2","0","paragraph"
"Association of Diving Instructors (PADI)","0","0","0","1","3","5","0","0","3","0","paragraph"
"regulations.","0","0","0","1","0","1","0","0","1","0","paragraph"
"iv. activities undertaken in the pursuit of danger","0","0","0","1","0","8","0","1","4","0","paragraph"
"including but not limited to bungee jumping","0","0","0","1","0","7","0","1","1","0","paragraph"
"and fire walking.","0","0","0","1","0","3","0","0","1","0","paragraph"
"g. the Insured Person being a full time member of the","0","0","0","1","3","11","0","0","3","0","paragraph"
"armed forces of any","0","0","0","1","0","4","0","0","1","0","paragraph"
"authority or a member","0","0","0","1","0","4","0","0","2","0","paragraph"
"nation or international","0","0","0","1","0","3","0","0","1","0","paragraph"
"of any Reserve Forces","0","0","0","1","2","4","0","0","1","0","paragraph"
"called out for Permanent Service.","0","0","0","1","3","5","0","1","1","0","paragraph"
"h. War, whether declared or not.","0","0","0","1","3","6","0","1","1","0","paragraph"
"7","0","0","0","1","2","1","1","0","0","1","paragraph"
"Code: Endsleigh Sports Association Template","0","0","0","1","2","5","0","0","2","0","paragraph"
"General Conditions","1","1","1","1","2","2","0","0","1","0","heading"
"This Policy, Policy Schedule and Schedule(s) of","0","0","0","1","2","7","0","0","2","0","paragraph"
"Benefit shall be read as one contract and any word or","0","0","0","1","3","11","0","2","3","1","paragraph"
"expression to which specific meaning has been","0","0","0","1","0","7","0","0","2","0","paragraph"
"attached shall unless the context otherwise requires","0","0","0","1","0","7","0","3","1","0","paragraph"
"bear such meaning wherever it may appear.","0","0","0","1","0","7","0","3","2","0","paragraph"
"The Group Policyholder shall give written notice within","0","0","0","1","3","8","0","3","2","0","paragraph"
"a reasonable time of any","0","0","0","1","0","5","0","0","1","0","paragraph"
"Policyholder's business.","0","0","0","1","3","2","0","0","1","0","paragraph"
"alteration in the Group","0","0","0","1","3","4","0","0","2","0","paragraph"
"No sum payable by ACE under this Policy shall carry","0","0","0","1","3","10","0","2","3","0","paragraph"
"interest unless payment has been unreasonably","0","0","0","1","0","6","0","0","2","0","paragraph"
"delayed by ACE following receipt of all the required","0","0","0","1","3","9","0","3","2","0","paragraph"
"certificates, information and evidence necessary to","0","0","0","1","0","6","0","0","3","0","paragraph"
"support the claim. Where interest becomes payable by","0","0","0","1","3","8","0","2","2","0","paragraph"
"ACE, it will be calculated only from the date of final","0","0","0","1","3","11","0","2","2","0","paragraph"
"receipt of such certificates, information or evidence.","0","0","0","1","0","7","0","0","4","0","paragraph"
"Where the Group Policyholder, Policyholder or Insured","0","0","0","1","2","7","0","1","2","0","paragraph"
"Person or their personal representatives do not comply","0","0","0","1","3","8","0","1","2","0","paragraph"
"with any obligation to act in a certain way specified in","0","0","0","1","0","11","0","2","2","0","paragraph"
"this policy, ACE reserves the right not to pay a Claim.","0","0","0","1","3","11","0","2","2","0","paragraph"
"The Insured and the Insured Persons must ensure that","0","0","0","1","3","9","0","2","2","0","paragraph"
"all of the information, which they have provided to ACE","0","0","0","1","3","10","0","1","3","0","paragraph"
"in the Application Form, by correspondence, over the","0","0","0","1","3","8","0","0","2","0","paragraph"
"telephone, on claim forms and in other documents is","0","0","0","1","0","9","0","0","3","0","paragraph"
"true, complete and accurate. Please note that providing","0","0","0","1","3","8","0","2","0","0","paragraph"
"incomplete, false or misleading information could affect","0","0","0","1","0","7","0","2","0","0","paragraph"
"the validity of this Policy and may mean that all or part","0","0","0","1","3","12","0","2","2","0","paragraph"
"of a claim may not be paid.","0","0","0","1","0","7","0","2","1","0","paragraph"
"The Contracts (Rights of Third Parties) Act 1999 or any","0","0","0","1","3","10","0","0","3","0","paragraph"
"amendment thereto shall not apply to this Policy. Only","0","0","0","1","3","9","0","2","2","0","paragraph"
"ACE and the Group Policyholder can enforce the terms","0","0","0","1","3","9","0","2","3","0","paragraph"
"of this Policy. No other party may benefit from this","0","0","0","1","3","10","0","2","2","0","paragraph"
"contract as of right. The Policy may be varied or","0","0","0","1","3","10","0","1","3","0","paragraph"
"cancelled without the consent of any third party.","0","0","0","1","0","8","0","1","2","0","paragraph"
"An Insured Person may cancel the cover at any time by","0","0","0","1","3","11","0","2","3","0","paragraph"
"giving notice to the Group Policyholder. No refund of","0","0","0","1","3","9","0","1","3","0","paragraph"
"premiums is allowable.","0","0","0","1","0","3","0","0","1","0","paragraph"
"ACE may cancel","0","0","0","1","3","3","0","2","1","0","paragraph"
"a. this Policy or","0","0","0","1","2","4","0","0","1","0","paragraph"
"b. the insurance in respect of any one Insured Person","0","0","0","1","3","10","0","1","4","0","paragraph"
"b. by giving 30 days written notice to the Group","0","0","0","1","3","10","0","2","3","0","paragraph"
"Policyholder at their last known address and in","0","0","0","1","3","8","0","2","1","0","paragraph"
"such event the premium for the period up to the","0","0","0","1","0","10","0","0","3","0","paragraph"
"date when the cancellation takes effect shall be","0","0","0","1","0","8","0","2","3","0","paragraph"
"calculated and ACE shall promptly return any","0","0","0","1","3","7","0","3","1","0","paragraph"
"unearned portion of the premium paid.","0","0","0","1","0","6","0","1","2","0","paragraph"
"It is hereby agreed between ACE, the Group","0","0","0","1","3","8","0","1","3","0","paragraph"
"Policyholder, the Policyholder and the Insured Person","0","0","0","1","2","7","0","0","3","0","paragraph"
"that:","0","0","0","1","0","1","0","0","0","0","paragraph"
"a. this Policy shall be governed and construed in","0","0","0","1","3","9","0","3","1","0","paragraph"
"accordance with the Laws of England and Wales","0","0","0","1","3","8","0","0","4","0","paragraph"
"and the English Courts alone shall have jurisdiction","0","0","0","1","3","8","0","1","2","0","paragraph"
"in any dispute.","0","0","0","1","0","3","0","0","1","0","paragraph"
"b. communication of and in connection with this policy","0","0","0","1","0","9","0","0","3","0","paragraph"
"shall be in the English language.","0","0","0","1","3","6","0","1","1","0","paragraph"
"The Group Policyholder must ensure that all of the","0","0","0","1","3","9","0","2","1","0","paragraph"
"information which it has provided to ACE in the","0","0","0","1","3","9","0","1","3","0","paragraph"
"Application Form, on the Declaration, by","0","0","0","1","2","6","0","0","2","0","paragraph"
"correspondence, over the telephone, on claim forms","0","0","0","1","0","7","0","0","3","0","paragraph"
"and in other documents is true, complete and accurate.","0","0","0","1","0","9","0","0","1","0","paragraph"
"Please note that providing incomplete, false or","0","0","0","1","3","7","0","2","0","0","paragraph"
"misleading information could affect the validity of this","0","0","0","1","0","8","0","2","2","0","paragraph"
"Policy and may mean that all or part of a claim may not","0","0","0","1","3","13","0","3","3","0","paragraph"
"be paid. The Group Policyholder acknowledges that","0","0","0","1","3","7","0","2","1","0","paragraph"
"ACE has offered the Policy and calculated the premium","0","0","0","1","3","9","0","2","3","0","paragraph"
"using the information, which the Group Policyholder","0","0","0","1","3","7","0","1","1","0","paragraph"
"has provided and that any change to the responses","0","0","0","1","0","9","0","1","1","0","paragraph"
"above may result in a change in the terms and","0","0","0","1","0","10","0","2","2","0","paragraph"
"conditions of the Policy","0","0","0","1","3","4","0","0","2","0","paragraph"
"premium.","0","0","0","1","0","1","0","0","1","0","paragraph"
"and/or a change in the","0","0","0","1","0","5","0","0","1","0","paragraph"
"The benefits under this Policy may not be assigned by","0","0","0","1","3","10","0","2","2","0","paragraph"
"the Policyholder. ACE shall not be bound to accept or","0","0","0","1","3","10","0","3","2","0","paragraph"
"be affected by any notice or any trust, charge, lien,","0","0","0","1","0","10","0","1","4","0","paragraph"
"purported assignment or other dealing with or relating","0","0","0","1","0","8","0","3","1","0","paragraph"
"to this Policy.","0","0","0","1","2","3","0","0","1","0","paragraph"
"ACE is required to notify the Group Policyholder and","0","0","0","1","3","9","0","2","2","0","paragraph"
"the Policyholders that other taxes or costs may exist","0","0","0","1","3","9","0","2","3","0","paragraph"
"which are not imposed by ACE","0","0","0","1","3","6","0","1","1","0","paragraph"
"ACE reserves the right to make changes, add to the","0","0","0","1","3","10","0","3","3","0","paragraph"
"Policy terms and/or to change the total amount payable","0","0","0","1","3","9","0","1","2","0","paragraph"
"for this insurance for legal,","0","0","0","1","0","5","0","0","1","0","paragraph"
"reasons","0","0","0","1","0","1","0","0","1","0","paragraph"
"Claims Provisions","1","1","1","1","2","2","0","0","1","0","heading"
"regulatory or taxation","0","0","0","1","0","3","0","0","1","0","paragraph"
"On the happening of any occurrence likely to give rise","0","0","0","1","3","10","0","1","3","0","paragraph"
"to a Claim under this Policy notice shall be given to","0","0","0","1","3","11","0","2","2","0","paragraph"
"ACE Claims Service Team, PO Box 4511, Dunstable,","0","0","0","1","2","8","0","0","2","0","paragraph"
"LU6 9QA. Telephone:","0","0","0","1","2","3","0","0","2","1","paragraph"
"only); International:","0","0","0","1","3","2","0","0","1","0","paragraph"
"0845 841 0058 (Within UK","0","0","0","1","3","5","0","0","1","0","paragraph"
"+44 (0)141 285 2999;","0","0","0","1","2","4","0","0","1","0","paragraph"
"Facsimile: +44 (0)1293 725820; E-mail:","0","0","0","1","3","5","0","0","3","0","paragraph"
"ah.ukclaims@acegroup.com; within 60 days or as","0","0","0","0","0","6","0","0","1","0","paragraph"
"soon as possible after the date of the occurrence.","0","0","0","1","0","9","0","0","2","0","paragraph"
"The Insured Person shall at their own expense furnish","0","0","0","1","3","9","0","1","2","0","paragraph"
"to ACE or its agents such certificates, information and","0","0","0","1","3","9","0","0","3","0","paragraph"
"evidence as ACE may from time to time reasonably","0","0","0","1","3","9","0","1","4","0","paragraph"
"require in the form prescribed by ACE. ACE or it","0","0","0","1","3","10","0","2","4","0","paragraph"
"agents shall be allowed at its own expense, upon","0","0","0","1","0","9","0","2","2","0","paragraph"
"reasonable notice, to request a medical examination of","0","0","0","1","0","8","0","1","2","0","paragraph"
"an Insured Person as appropriate.","0","0","0","1","3","5","0","0","1","0","paragraph"
"If any claim under this Policy shall be in any respect","0","0","0","1","3","11","0","1","3","0","paragraph"
"fraudulent or if any fraudulent means or devices shall","0","0","0","1","0","9","0","1","2","0","paragraph"
"be used by the Group Policyholder or anyone acting","0","0","0","1","3","9","0","2","2","0","paragraph"
"on the Group Policyholder's behalf or by an Insured","0","0","0","1","3","9","0","1","1","0","paragraph"
"Person or an Insured Person’s legal representatives to","0","0","0","1","3","8","0","0","3","0","paragraph"
"obtain benefit under this Policy ACE shall be under no","0","0","0","1","3","10","0","2","2","0","paragraph"
"liability in respect of such claim.","0","0","0","1","0","6","0","0","3","0","paragraph"
"The Insured Person shall as soon as possible after the","0","0","0","1","3","10","0","1","1","0","paragraph"
"occurrence of any Accidental Bodily Injury obtain and","0","0","0","1","3","8","0","0","2","0","paragraph"
"follow the advice of a Qualified Medical Practitioner","0","0","0","1","3","8","0","1","2","0","paragraph"
"and ACE shall not be liable for any consequences of","0","0","0","1","3","10","0","1","2","0","paragraph"
"the Insured Person’s failure to obtain and follow such","0","0","0","1","3","9","0","2","1","0","paragraph"
"advice and use such appliance or remedies as may be","0","0","0","1","0","10","0","2","3","0","paragraph"
"prescribed.","0","0","0","1","0","1","0","0","1","0","paragraph"
"i. ACE will pay the Benefit Amount for accidental","0","0","0","1","3","9","0","2","2","0","paragraph"
"death to the estate of the deceased Insured Person","0","0","0","1","3","9","0","0","3","0","paragraph"
"and the receipt given to ACE by the Personal","0","0","0","1","3","9","0","1","3","0","paragraph"
"Representatives shall be a full discharge of liability","0","0","0","1","3","8","0","1","3","0","paragraph"
"by ACE in respect of the Claim for such Benefit","0","0","0","1","3","10","0","0","4","0","paragraph"
"Amount.","0","0","0","1","2","1","0","0","1","0","paragraph"
"ii. If the Insured Person is 18 or over ACE will pay the","0","0","0","1","2","13","0","2","2","0","paragraph"
"Benefit Amount for Loss of Limb or Loss of Eye to","0","0","0","1","2","11","0","0","5","0","paragraph"
"the Insured Person and their receipt shall be a full","0","0","0","1","3","10","0","1","2","0","paragraph"
"discharge of all liability by ACE in respect of the","0","0","0","1","3","10","0","0","4","0","paragraph"
"Claim for such Benefit","0","0","0","1","2","4","0","0","2","0","paragraph"
"percentage.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Amount or the assessed","0","0","0","1","3","4","0","1","1","0","paragraph"
"iii. If the Insured Person is under 18 ACE will pay the","0","0","0","1","3","12","0","2","2","1","paragraph"
"Benefit Amount for Loss of Limb or Loss of Eye to","0","0","0","1","2","11","0","0","5","0","paragraph"
"the Parent or Legal Guardian of such minor, for the","0","0","0","1","3","10","0","0","3","0","paragraph"
"benefit of that minor. The Parent or Legal","0","0","0","1","3","8","0","0","4","0","paragraph"
"Guardian’s receipt shall be a full discharge of all","0","0","0","1","3","9","0","1","2","0","paragraph"
"liability by ACE in respect of the Claim for such","0","0","0","1","3","10","0","0","4","0","paragraph"
"Benefit Amount.","0","0","0","1","2","2","0","0","1","0","paragraph"
"8","0","0","0","1","2","1","1","0","0","1","paragraph"
"Code: Endsleigh Sports Association Template","0","0","0","1","2","5","0","0","2","0","paragraph"
"Complaints Procedures","1","1","1","1","2","2","0","0","1","0","heading"
"Any complaint should in the first instance be addressed to:","0","0","0","1","3","10","0","2","2","0","paragraph"
"The Customer Service Manager","0","0","0","1","2","4","0","0","1","0","paragraph"
"ACE European Group Limited","0","0","0","1","2","4","0","0","1","0","paragraph"
"200 Broomielaw, Glasgow G1 4RU.","0","0","0","1","2","5","0","0","2","1","paragraph"
"Telephone: 0845 841 0058 (Within UK only); International:","0","0","0","1","3","8","0","0","2","1","paragraph"
"+44 (0)141 285 2999;","0","0","0","1","2","4","0","0","1","0","paragraph"
"Facsimile: +44 (0)1293 597 322;","0","0","0","1","2","5","0","0","2","1","paragraph"
"E-mail: A&Hcustserv.complaints@acegroup.com","0","0","0","0","3","2","0","0","1","0","paragraph"
"quoting the Insured Person’s name, address and Policy","0","0","0","1","3","8","0","1","3","0","paragraph"
"Number.","0","0","0","1","2","1","0","0","1","0","paragraph"
"The existence of these complaint procedures does not","0","0","0","1","3","8","0","0","2","0","paragraph"
"reduce an Insured Person’s Statutory Rights relating to this","0","0","0","1","3","9","0","2","2","0","paragraph"
"Policy. For further information about Statutory Rights an","0","0","0","1","3","8","0","0","2","0","paragraph"
"Insured Person should contact the Office of Fair Trading or","0","0","0","1","3","10","0","2","3","0","paragraph"
"Citizens Advice Bureau.","0","0","0","1","2","3","0","0","1","0","paragraph"
"The Financial Ombudsman Service (FOS) may be","0","0","0","0","3","7","0","1","2","0","paragraph"
"approached for assistance in limited circumstances if there","0","0","0","1","0","8","0","1","2","0","paragraph"
"is still dissatisfaction with ACE’s final response. The FOS’s","0","0","0","1","3","9","0","0","3","0","paragraph"
"contact details are given below. A leaflet explaining the","0","0","0","1","3","9","0","2","2","0","paragraph"
"procedure is available on request. Its contact details are:","0","0","0","1","3","9","0","0","3","0","paragraph"
"The Financial Ombudsman Service, South Quay Plaza, 183","0","0","0","1","2","8","0","0","2","1","paragraph"
"Marsh Wall, London E14 9SR","0","0","0","1","2","5","0","0","2","1","paragraph"
"Tel: 0845 0801 800","0","0","0","1","2","4","0","0","0","1","paragraph"
"Fax: 020 7964 1001","0","0","0","1","2","4","0","0","0","0","paragraph"
"E-mail: complaint.info@financial-ombudsman.org.uk","0","0","0","0","3","2","0","0","2","0","paragraph"
"Web Site: www.financial-ombudsman.org.uk","0","0","0","1","3","3","0","0","2","0","paragraph"
"Financial Services","1","1","1","1","2","2","0","0","1","0","heading"
"Scheme","1","1","1","1","2","1","0","0","1","0","heading"
"Compensation","1","1","1","1","2","1","0","0","1","0","heading"
"In the unlikely event of ACE being unable to meet its","0","0","0","1","3","11","0","1","2","0","paragraph"
"liabilities, a Policyholder may be entitled to compensation","0","0","0","1","3","8","0","2","3","0","paragraph"
"under the Financial Services Compensation Scheme","0","0","0","1","3","6","0","0","1","0","paragraph"
"(FSCS). Their contact details are: Financial Services","0","0","0","1","3","7","0","0","3","0","paragraph"
"Compensation Scheme, 10th Floor, Beaufort House, 15 St.","0","0","0","1","2","8","0","0","2","1","paragraph"
"Botolph Street, London, EC3A 7QU.","0","0","0","1","2","5","0","0","2","0","paragraph"
"Tel: 0800 678 1100 or 0207 741 4100","0","0","0","1","2","8","0","0","0","1","paragraph"
"Fax: 020 7741 4101","0","0","0","1","2","4","0","0","0","1","paragraph"
"E-mail: enquiries@fscs.org.uk","0","0","0","1","3","2","0","0","2","0","paragraph"
"Web Site: http://www.fscs.org.uk/","0","0","0","1","3","3","0","0","2","0","paragraph"
"Data Protection","1","1","1","1","2","2","0","0","1","0","heading"
"ACE fully accepts its","0","0","0","1","3","4","0","1","1","0","paragraph"
"privacy of customers","0","0","0","1","0","3","0","0","2","0","paragraph"
"responsibility to protect the","0","0","0","1","0","4","0","1","1","0","paragraph"
"and the confidentiality and","0","0","0","1","0","4","0","0","1","0","paragraph"
"security of information entrusted to it.","0","0","0","1","0","6","0","1","3","0","paragraph"
"ACE is part of the ACE Group of companies. It and the","0","0","0","1","3","12","0","0","5","0","paragraph"
"group companies will use information given together","0","0","0","1","0","7","0","3","2","0","paragraph"
"with other information for the administration of this","0","0","0","1","0","8","0","0","2","0","paragraph"
"Policy, the handling of claims and the provision of","0","0","0","1","3","9","0","0","4","0","paragraph"
"customer services. The information may also be","0","0","0","1","3","7","0","1","2","0","paragraph"
"disclosed to ACE’s service providers and agents for","0","0","0","1","3","8","0","1","2","0","paragraph"
"these purposes. It may be disclosed to the Group","0","0","0","1","3","9","0","2","3","0","paragraph"
"Policyholder’s agents, where appointed. It may also be","0","0","0","1","3","8","0","2","2","0","paragraph"
"used for the purposes of fraud prevention including","0","0","0","1","0","8","0","2","2","0","paragraph"
"passing details to other insurers and regulatory bodies.","0","0","0","1","0","8","0","1","3","0","paragraph"
"Where the Group Policyholder or Insured Person has","0","0","0","1","2","8","0","0","2","0","paragraph"
"provided information about another person in","0","0","0","1","0","6","0","1","2","0","paragraph"
"connection with the purchase and performance of this","0","0","0","1","0","8","0","0","3","0","paragraph"
"insurance Policy, ACE will assume they have","0","0","0","1","3","7","0","2","2","0","paragraph"
"appointed the Group Policyholder or Insured Person to","0","0","0","1","3","8","0","1","2","0","paragraph"
"act for them, that they have consented to the","0","0","0","1","0","9","0","2","2","0","paragraph"
"processing of their personal data, including sensitive","0","0","0","1","0","7","0","1","2","0","paragraph"
"personal data and they have consented to the transfer","0","0","0","1","0","9","0","1","3","0","paragraph"
"of their information abroad. ACE (or reputable","0","0","0","1","3","7","0","0","2","0","paragraph"
"organisations selected by them) may monitor and/or","0","0","0","1","0","7","0","3","2","0","paragraph"
"record communication to ACE, to ensure consistent","0","0","0","1","3","7","0","1","2","0","paragraph"
"servicing levels and account operation.","0","0","0","1","0","5","0","0","3","0","paragraph"
"ACE (or reputable organizations selected by them)","0","0","0","1","3","7","0","1","3","0","paragraph"
"may monitor and/or record communication to ACE to","0","0","0","1","3","8","0","2","2","0","paragraph"
"ensure consistent servicing levels and account","0","0","0","1","0","6","0","1","2","0","paragraph"
"operation.","0","0","0","1","0","1","0","0","1","0","paragraph"
"ACE will keep information about the Group","0","0","0","1","3","7","0","2","3","0","paragraph"
"Policyholder or Insured Person only for so long as it is","0","0","0","1","2","11","0","0","3","0","paragraph"
"appropriate. In accordance with an individual’s Subject","0","0","0","1","3","7","0","0","2","0","paragraph"
"Access rights, when asked, ACE will tell the Group","0","0","0","1","3","9","0","3","3","0","paragraph"
"Policyholder or Insured Person what information they","0","0","0","1","3","7","0","0","4","0","paragraph"
"hold about them and provide it to them in accordance","0","0","0","1","0","10","0","2","4","0","paragraph"
"with applicable law. Any information found to be","0","0","0","1","3","8","0","1","2","0","paragraph"
"incorrect will be corrected promptly.","0","0","0","1","0","5","0","2","1","0","paragraph"
"9","0","0","0","1","2","1","1","0","0","1","paragraph"
"Code: Endsleigh Sports Association Template","0","0","0","1","2","5","0","0","2","0","paragraph"
