"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"Three specialized advisory bodies that advise the ICANN Board of Di-","False","False","True","False","paragraph"
"rectors on issues relating to domain names (Generic Names Support-","False","False","True","False","paragraph"
"ing Organization and Country-Code Names Supporting Organization)","False","False","True","True","paragraph"
"and IP addresses (Address Supporting Organization).","False","False","True","False","paragraph"
"TLD Application System","False","True","True","True","paragraph"
"ICANN’s official online system for receiving and managing new gTLD","False","False","True","False","paragraph"
"applications.","False","False","True","False","paragraph"
"Transmission Control Protocol/Internet Protocol","False","True","True","True","paragraph"
"A term used to refer to a suite of standard procedures and formats,","False","False","True","False","paragraph"
"sometimes called the Internet Protocol suite, which governs how","False","False","True","False","paragraph"
"computers communicate with each other over a network.","False","False","True","False","paragraph"
"T","True","True","True","True","heading"
"Top-level Domain","False","True","True","True","paragraph"
"TLD","False","True","True","True","heading"
"The names at the highest level of the Domain Name System hierarchy.","False","False","True","False","paragraph"
"For example, in the domain name www.example.com, the top-level","False","False","False","False","paragraph"
"domain is .com. There are different kinds of top-level domains, such","False","False","True","False","paragraph"
"as country code top-level domains (ccTLDs) like .de for Germany, and","False","False","True","False","paragraph"
"generic top-level domains (gTLDs) like .com or .org.","False","False","True","False","paragraph"
"U","True","True","True","True","heading"
"Uniform Dispute Resolution Policy","False","True","True","True","paragraph"
"UDRP","False","True","True","True","paragraph"
"A set of agreed-upon policies and procedures that define how to","False","False","True","False","paragraph"
"resolve domain name registration disputes, such as abusive","False","False","True","False","paragraph"
"registrations that harm existing brands or trademarks, with any","False","False","True","False","paragraph"
"ICANN-accredited registrars.","False","False","True","False","paragraph"
"Uniform Resource Locator","False","True","True","True","paragraph"
"URL","False","True","True","True","paragraph"
"The unique address or file path that points to the location of a file on","False","False","True","False","paragraph"
"the Internet. Every web site has a unique URL that can be entered into","False","False","True","False","paragraph"
"a browser to access and view it.","False","False","True","False","paragraph"
"Uniform Rapid Suspension","False","True","True","True","paragraph"
"URS","False","True","True","True","paragraph"
"A means for trademark owners to request a quick decision from a reg-","False","False","True","False","paragraph"
"istry to take down an infringing web site. The procedure only allows for","False","False","True","False","paragraph"
"suspension of the web site; it does not enable transfer of the infringing","False","False","True","False","paragraph"
"web site to the complainant.","False","False","True","False","paragraph"
"W","True","True","True","True","heading"
"World Wide Web Consortium","False","True","True","True","paragraph"
"W3C","False","True","True","True","paragraph"
"An international industry consortium that develops common","False","False","True","False","paragraph"
"protocols to promote the evolution of the World Wide Web and ensure","False","False","True","False","paragraph"
"its interoperability.","False","False","True","False","paragraph"
"World Intellectual Property Organization","False","True","True","True","paragraph"
"WIPO","False","True","True","True","paragraph"
"An intergovernmental organization responsible for the promotion","False","False","True","False","paragraph"
"of the protection of intellectual rights throughout the world. It is","False","False","True","False","paragraph"
"one of the 16 specialized agencies of the United Nations system of","False","False","True","False","paragraph"
"organizations.","False","False","True","False","paragraph"
"WHOIS","False","True","True","True","paragraph"
"WHOIS (pronounced “who is”; not an acronym) An Internet Protocol","False","False","True","False","paragraph"
"that is used to query databases to obtain information about the","False","False","True","False","paragraph"
"registration of a domain name or IP address. ICANN’s gTLD agree-","False","False","True","False","paragraph"
"ments require registries and registrars to offer an interactive web page","False","False","True","False","paragraph"
"and a port 43 WHOIS service providing free public access to data on","False","False","True","False","paragraph"
"registered names. Data includes the domain registration creation and","False","False","True","False","paragraph"
"expiration dates, name servers, and contact information for the regis-","False","False","True","False","paragraph"
"trant and designated administrative and technical contacts.","False","False","True","False","paragraph"
"Working Group","False","True","True","True","paragraph"
"WG","False","True","True","True","paragraph"
"A team of ICANN volunteers working on a specific topic or policy.","False","False","True","False","paragraph"
"25","False","True","True","True","paragraph"
"ONE WORLD.","True","True","True","True","heading"
"About ICANN","True","True","True","True","heading"
"ONE INTERNET.","True","True","True","True","heading"
"ICANN’s mission is to ensure a stable and unified global Internet.","False","False","True","False","paragraph"
"To reach another person on the Internet you have to type an address into your computer—a name or a number. That address has","False","False","True","False","paragraph"
"to be unique so computers know where to find each other. ICANN coordinates these unique identifiers across the world. Without","False","False","True","False","paragraph"
"that coordination we wouldn’t have one global Internet.","False","False","True","False","paragraph"
"ICANN was formed in 1998. It is a not-for-profit public-benefit corporation with participants from around the world dedicated to keep-","False","False","True","False","paragraph"
"ing the Internet secure, stable and interoperable. It promotes competition and develops policy on the Internet’s unique identifiers.","False","False","True","False","paragraph"
"ICANN doesn’t control content on the Internet. It cannot stop spam and it doesn’t deal with access to the Internet. But through","False","False","True","False","paragraph"
"its coordination role of the Internet’s naming system, it does have an important impact on the expansion and evolution of the","False","False","True","False","paragraph"
"Internet. For more information please visit www.icann.org.","False","False","False","False","paragraph"
"Hub Offices","False","True","True","True","heading"
"Istanbul Regus Selenium Plaza, Hakki Yeten Cad. Selenium Plaza No:10/C K:5&6, 34349 Fulya Besiktas, Istanbul","False","False","True","False","paragraph"
"Los Angeles 12025 Waterfront Drive Suite 300 Los Angeles, CA 90094","False","False","True","True","paragraph"
"Singapore Ocean Financial Centre, 10 Collyer Quay, Level 37-06/10 049315","False","False","True","True","paragraph"
"Engagement Centers","False","True","True","True","heading"
"Beijing Email queries.beijingec@icann.org","False","False","True","False","paragraph"
"Brussels 6 Rond Point Schuman, BT. 1, B-1040 Brussels","False","False","True","False","paragraph"
"Montevideo La Casa de Internet de Latinoamérica y el Caribe, Rambla República de México 6125","False","False","True","True","paragraph"
"T + 598 2604 2222 ext 5701","False","False","True","True","paragraph"
"www.icann.org","True","True","True","False","paragraph"
"Turkey T +90 212 381 8727 F + 90 212 381 8731","False","False","True","True","paragraph"
"USA T +1 310 301 5800 F+1 310 823 8649","False","False","True","True","paragraph"
"Singapore T +65 6808 6666","False","False","True","True","paragraph"
"China T +86 10 6535 0376","False","False","True","True","paragraph"
"Belgium T +32 2 234 7870 F +32 2 234 7848","False","False","True","True","paragraph"
"Montevideo 11400 Uruguay","False","False","True","True","paragraph"
"F + 598 2604 2222 ext 4112 Copyright","False","False","False","True","paragraph"
"©","False","False","True","True","paragraph"
"2013","False","False","True","True","paragraph"
"Internet","False","False","True","True","paragraph"
"Corporation","False","False","True","True","paragraph"
"for","False","False","True","True","paragraph"
"Assigned","False","False","True","True","paragraph"
"Names","False","False","True","True","paragraph"
"and","False","False","True","True","paragraph"
"Numbers","False","False","True","True","paragraph"
